,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
4394,4800000.0,"C-57 Top floor Sainik Nagar, Sainik Nagar, New Delhi - West, Delhi NCR",1150.0,28.634765625,77.04907989501953,3.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,1.0,Near  Nawada metro station,Individual House,"
                    
                    
                    
                       with terrace and covered parking and Lift
                    
                ",4173.913043478261
4395,3900000.0,"Sector 71, Gurgaon, Delhi NCR",600.0,28.411494,77.020913,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Property is available in good location
                    
                ",6500.0
4396,10000000.0,"Sector 37C, Gurgaon, Delhi NCR",1800.0,28.449908,76.9876925,3.0,4.0,4.0,,Resale,1.0,Unfurnished,,,Flat,"


                                 This is a well apppointed spacious Unit located in Sector 37C. Having 3 bedroom along with 4 bathrooms, the Unit is Unfurnished. There is space for parking for 0 covered parking and 1 open parking. 1 Cr is the value of Unit. This spacious Unit is built up in 1800 Sq-ft on floor 5 of 18 storey building. 
                            
more

",5555.555555555556
4397,4500000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1350.0,28.5329,77.407621,2.0,2.0,4.0,Ready to Move,Resale,1.0,,3.0,Proposed Metro Stations is 1 KM. Crossing Republic is also 2 KMs.,Individual House,"
                    
                    
                    
                       One of the best builder in noida. Construction quality is really good. all the rooms are airy with enough lights and ventilation. Park Facing.
                    
                ",3333.333333333333
4398,3300000.0,"Naveen Shahdara, New Delhi - East, Delhi NCR",596.0,28.676133,77.2852339,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5536.912751677853
4399,10300000.0,"Sector 33, Gurgaon, Delhi NCR",1545.0,28.429674,77.029914,3.0,3.0,2.0,Ready to Move,Resale,2.0,,3.0,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1545 sq-ft. Contact for more details.
                    
                ",6666.666666666667
4400,3800000.0,"WZ162 FF SHREE SHYAM APARTMENT GALI NO. 2 near gurdwara sadh Nagar palam colony new delhi 110045, Sadh Nagar, New Delhi - South, Delhi NCR",700.0,28.63476181030273,77.04910278320312,2.0,2.0,1.0,Ready to Move,New Property,1.0,Semi-Furnished,,Near Ram chowk main market palam,Flat,"
                    
                    
                    
                       Near gurdwaraWith one KM radius palam metro station, palam railway station, palam bus standWith in 5 km domestic airport
                    
                ",5428.571428571428
4401,4500000.0,"NH 24, Ghaziabad, Delhi NCR",924.0,28.658647,77.4757,2.0,2.0,4.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       The property is located in a township and is safe and perfect for small families. The house has a lot of space in terms of recreation nearby, an inbuilt marketplace for shopping and much more. parking space is also available.
                    
                ",4870.12987012987
4402,3100000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",700.0,28.6609235,77.3788965,2.0,2.0,,Ready to Move,Resale,2.0,Semi-Furnished,,Olive County Society,Flat,"
",4428.571428571428
4403,3000000.0,"sector 151 noida, Sector 151, Noida, Delhi NCR",927.0,28.4449709071381,77.465759,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",3236.245954692557
4404,5500000.0,"Jalvayu Vihar, Noida, Delhi NCR",968.0,28.58488273620605,77.33807373046875,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",5681.818181818182
4405,5200000.0,"New Delhi, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",900.0,28.59803581237793,77.07652282714844,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,"Near Dashrath Puri Metro Station, KFC, and Pizza Hut",Flat,"
",5777.777777777777
4406,3700000.0,"Supertech livingston crossing republik, NH 24, Ghaziabad, Delhi NCR",1050.0,28.63773432,77.43044633,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
",3523.809523809524
4407,2400000.0,"C-2, aashiyan awasiye complex., Chipiyana Buzurg, Ghaziabad, Delhi NCR",785.0,28.6259164,77.4528639,2.0,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,1.0,,Individual House,"


                                Located behind the gaur city exotica, we are proud owners of this lovely establishent from the earth universal infratech. After keeping it idle for bout 6 months after the construction, we are now looking to sell anyone who is in desperate need of a home
                            
more

",3057.3248407643314
4408,5800000.0,"8  block 16  Springfield Colony Faridabad, Springfield Colony, Faridabad, Delhi NCR",1150.0,28.34561920166016,77.32640838623047,2.0,2.0,3.0,Ready to Move,Resale,2.0,Semi-Furnished,,Near by NHPC Metro Station,Individual House,"


                                Available for sale is a 2BHK builder floor apartment in Springfield Colony Faridabad. If yours is a small family and planning to purchase a residence in the prime area then going with this property is completely worth it. So what are you waiting for have a look at this property today itself.
                            
more

",5043.478260869565
4409,8200000.0,"sec 37 D, Sector 37D, Gurgaon, Delhi NCR",1750.0,28.446568,76.968477,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"
",4685.714285714285
4410,16000000.0,"Sishpal Vihar, Sector 49, Gurgaon, Delhi NCR",2100.0,28.4111861,77.0497084,4.0,3.0,6.0,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
",7619.047619047619
4411,4100000.0,"Vaishali, Ghaziabad, Delhi NCR",650.0,28.6441755,77.336519,2.0,2.0,,,Resale,,Semi-Furnished,,,Flat,"
",6307.692307692308
4412,5500000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1680.0,28.6297895,77.4338883,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3273.809523809524
4413,6500000.0,"Sector 82, Gurgaon, Delhi NCR",870.0,28.399745,76.96812021,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",7471.264367816092
4414,10700000.0,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",2200.0,28.6669373275153,77.3837540133508,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered an area of 2200 sq-ft, it is a good location property. Please contact for more details.
                    
                ",4863.636363636364
4415,4900000.0,"Casa Greens 1, Sector 16, Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",1190.0,28.605958,77.444512,3.0,2.0,3.0,Ready to Move,Resale,,Unfurnished,,"SKS World School, Wisdom Tree Global School, BLS Global School, Gaur Saya, London Mart,  Nirala Aspire",Flat,"


                                This is 2BHK   Study   2 Toilets property in the society Casa Greens 1 Noida Extension (Greater Noida West).Total 14 floors in front tower A9 , its 11th one. Its main road facing wither other side of road 4 global well established schools.There will be no high rise building visible from all 3 balconies.  Its completely clean view from balconies far in KMs. Only 4 schools 3 to 4 stories with parks and play grounds are visible.Adjacent to society, 7 acres authority creation park is there.Its near all prominent malls opened and running within 500 mtrs to 2 Kms.Society tower entrance lobbies are developed like 5 star hotel entrance.Doors and Sliders of good quality.Finishing is also great done by Builder.
                            
more

",4117.64705882353
4416,15000000.0,"Motia Khan, New Delhi - Central, Delhi NCR",1800.0,28.64898,77.207646,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",8333.333333333334
4417,4600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1380.0,28.7040534,77.4373305,3.0,3.0,,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
",3333.333333333333
4418,4100000.0,"Baba Colony, New Delhi - North, Delhi NCR",900.0,28.7490745,77.2017234,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4555.555555555556
4419,4500000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1200.0,28.68596839904785,77.35089874267578,3.0,2.0,1.0,Ready to Move,New Property,,Furnished,,,Flat,"
",3750.0
4420,5000000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1550.0,28.7040534,77.4373305,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3225.8064516129034
4421,3300000.0,"Hari Nagar Ashram, New Delhi - South, Delhi NCR",580.0,28.574220657348636,77.25639343261719,3.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",5689.6551724137935
4422,5000000.0,"Sector 93, Noida, Delhi NCR",1000.0,28.522768,77.3897749,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       It is the top floor and thus we also have our terrace which is properly and completely seperated from other terraces.
                    
                ",5000.0
4423,6500000.0,"C-16, Greater Noida, Delhi NCR",1317.0,28.453581,77.556221,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistory apartment is available for sale. It covered area of 1317 sq-ft, it is a good location property. Please contact for more details.
                    
                ",4935.459377372817
4424,3900000.0,"NH 24, Ghaziabad, Delhi NCR",1375.0,28.635527,77.48123,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",2836.3636363636365
4425,3600000.0,"Noida Extension, Noida, Delhi NCR",925.0,28.6198420307515,77.4253213540789,2.0,2.0,2.0,Ready to Move,Resale,,,,,Individual House,"


                                2 BHK   STUDY APARTMENT AVAILABLE FOR PURCHASELocation: Galaxy North Avenue 2, Gaur City 2, NOIDA Extn.Area: 925sqft.Floor: 14th (Total 18 floors)Condition: UnfurnishedDescription: The apartment consists of 2 rooms, a hall, a kitchen, Store, 2 bathrooms and 2 balconies and is finished with fans and lighting in all the rooms, hall, kitchen and balconies, Geyser in bathroom and water purifier in the kitchen. All the rooms and hall have balcony attached. The apartment is spacious and airy with ample sunlight. Flat is Park facing and with Covered parking.Facilities:1.Park with a big swimming pool (along with kids pool)2.Gym3.Club house4.24 x 7 Power backup5.CCTV securityContact: Yadavendra Singh8800806074
                            
more

",3891.891891891892
4426,9000000.0,"106 pkt 7 sector 22 Rohini, Sector 22 Rohini, New Delhi - Rohini, Delhi NCR",1100.0,28.718372344970703,77.06100463867188,3.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,G.D . Goenka school,Flat,"
                    
                    
                    
                       it is being built by heart, I mean U will find solid quality of every material
                    
                ",8181.818181818182
4427,4200000.0,"216., Sector 4, Greater Noida, Delhi NCR",980.0,28.6109351,77.4294948,2.0,2.0,3.0,Ready to Move,Resale,445.0,Semi-Furnished,3.0,,Flat,"


                                 This Multistorey Apartment is located at 2nd floor in a building of total 20 floors. Additional space for Puja Room is available. Ample space for covered car parking for residents & visitors. It is a relatively new property with construction age less than 5 yrs. 
                            
more

",4285.714285714285
4428,8500000.0,"Lajpat Nagar 2, New Delhi - South, Delhi NCR",900.0,28.5698735,77.2431125,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",9444.444444444443
4429,4500000.0,"304, Rampuri, Ghaziabad, Delhi NCR",903.0,28.6708215,77.3291634,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,,Individual House,"
",4983.388704318937
4430,5500000.0,"B- 148  2nd floor, Front side, Royal Residency Mohan Garden, Uttam Nagar, New Delhi - West, Delhi NCR",1050.0,28.63306427001953,77.03317260742188,3.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,Dwarka mor metro station,Flat,"
                    
                    
                    
                       L type flat Roades on two sides (30feet and 10 feet)...Full interior work done
                    
                ",5238.095238095239
4431,6000000.0,"Bharat Garden, Matiyala Road, Uttam Nagar, New Delhi - West, Delhi NCR",1250.0,28.621288299560547,77.05307006835938,3.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,near Neavada metro station,Flat,"
                    
                    
                    
                       Corner L shape flat with Lot of natural Light.Very close to Nevada metro station
                    
                ",4800.0
4432,2800000.0,"siddhartha vihar baghu vijaynagar baghu, Siddhartha Vihar, Ghaziabad, Delhi NCR",800.0,28.6390982,77.412377,3.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       very good location n locality new construction n readyn to move
                    
                ",3500.0
4433,7480000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1600.0,28.677177,77.381438,3.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",4675.0
4434,4500000.0,"Plot No497, 2nd Floor, Maitri Socio Cultural Housing Society, Sector-5, Vaishali, Ghaziabad-201010, Sector 5 Vaishali, Ghaziabad, Delhi NCR",850.0,28.643642,77.34532,2.0,2.0,2.0,Ready to Move,Resale,1.0,,,Tiwari Eye Hospital,Individual House,"
                    
                    
                    
                       This spacious Builder Floor Apartment & Flat islocated at 2nd floor With Roof Rights at Plot No 497  in Maitri Lane,Sec 5, Ghaziabad
                    
                ",5294.117647058823
4435,14000000.0,"Sector 52, Gurgaon, Delhi NCR",2250.0,28.4351555905569,77.0893637916755,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       This appartment has 3 bedrooms 3 bathrooms, kitchen and 2 balconies in it.
                    
                ",6222.222222222223
4436,3700000.0,"Paryavaran Complex, New Delhi - South, Delhi NCR",850.0,28.516204,77.2029035,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,,Individual House,"


                                This spacious Builder Floor Apartment is located at upper 3rd floor with full right of roof. The Builder Floor Apartment construction is more than 10 years old. Prime facilities are easily accessible from this place. Nice neighborhood. Property has BSES, Delhi Jal Board and IGL connection to live a ease life. PROPERTY ON GPA and generating 14500 rental income.
                            
more

",4352.941176470588
4437,8100000.0,"Chi 2, Greater Noida, Chi 2, Greater Noida, Delhi NCR",2200.0,28.4422095,77.5103249,4.0,3.0,3.0,Ready to Move,Resale,2.0,,2.0,Close to metro station.,Individual House,"
                    
                    
                    
                       Next to the shopping arena and the ECHS.
                    
                ",3681.818181818182
4438,3000000.0,"House No. 886B Palm View Apartments Ward no. 8 Mehrauli New Delhi, Mehrauli, New Delhi - South, Delhi NCR",750.0,28.51569557189941,77.1772232055664,2.0,2.0,1.0,Ready to Move,Resale,1.0,Furnished,,Nearby Qutub Minar Metro Station,Individual House,"
                    
                    
                    
                       2 BHK Apartment for Sale in Mehrauli With Attached Bathroom and Seperated Kitchen on Good Location With Gated Society and Terace Garden Also Available.
                    
                ",4000.0
4439,6500000.0,"Rahul Bhatnagar, G-703, Plumeria Garden Estate, Omicron, Greater Noida, Delhi NCR",1737.0,28.4751606,77.55141449,3.0,3.0,2.0,Ready to Move,Resale,1406.0,,2.0,The property is close to the metro station. Super Market is also there,Individual House,"
                    
                    
                    
                       South Facing, Semi furnished flat with modular kitchen, power backup for immediate sale.
                    
                ",3742.084052964882
4440,4000000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",1100.0,28.619316,77.033262,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",3636.363636363637
4441,10500000.0,"Sector 37C, Gurgaon, Delhi NCR",2000.0,28.449908,76.9876925,4.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This spacious Multistorey Apartment is located at 14th floor in a tower of total 14 floors. 
                    
                ",5250.0
4442,6800000.0,"Alpha 1, Greater Noida, Delhi NCR",1650.0,28.4737775,77.510485,3.0,3.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4121.212121212121
4443,17000000.0,"Sector 57, Gurgaon, Sector 57, Gurgaon, Delhi NCR",2293.0,28.423439458762,77.0691066564545,3.0,3.0,3.0,Ready to Move,Resale,,,,,Individual House,"
",7413.868294810292
4444,4000000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",900.0,28.6900486,77.3405361,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
                    
                    
                    
                        It's a 1st floor Builder Floor Apartment in a building of total 3 floors. It is a relatively new property with construction age less than 5 yrs. 
                    
                ",4444.444444444444
4445,4000000.0,"Km-3, flat no 1108., Sector 134, Noida, Delhi NCR",950.0,28.503955,77.384451,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",4210.526315789473
4446,3900000.0,"Vaishali, Ghaziabad, Delhi NCR",850.0,28.6441755,77.336519,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4588.235294117647
4447,3700000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1260.0,28.6262386706799,77.4373234293755,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",2936.5079365079364
4448,9500000.0,"Sector 83, Gurgaon, Delhi NCR",1735.0,28.394307,76.9700484,3.0,3.0,,,Resale,,Semi-Furnished,,,Flat,"
",5475.504322766571
4449,5000000.0,"Plot No-15, Ahinsa Khand -2, Near DPS School, Indirapuram Up, Pin-201014, Ahinsa Khand 2, Ghaziabad, Delhi NCR",1280.0,28.647852,77.384508,3.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",3906.25
4450,8500000.0,"Sector 11, Faridabad, Delhi NCR",1600.0,28.3748149,77.3195231,3.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,,Flat,"
",5312.5
4451,4540000.0,"Sector 16, Greater Noida, Delhi NCR",1105.0,28.577868,77.48322,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4108.597285067874
4452,4800000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1157.0,28.64364242553711,77.34532165527344,2.0,2.0,2.0,Ready to Move,New Property,,Semi-Furnished,,,Flat,"
",4148.66032843561
4453,4800000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1157.0,28.643642,77.34532,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4148.66032843561
4454,6000000.0,"E Block ground floor Tagore garden, Tagore Garden, New Delhi - West, Delhi NCR",720.0,28.64379119873047,77.11283874511719,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,central school,Flat,"
                    
                    
                    
                       walk-in distance from Tagore garden Metro Station.
                    
                ",8333.333333333334
4455,3900000.0,"Noida Extension, Greater Noida, Delhi NCR",1267.0,28.604884,77.425914,3.0,2.0,3.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3078.1373322809786
4456,2730000.0,"Shahpur Bamheta, Ghaziabad, Delhi NCR",840.0,28.6464362,77.4743766,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This spacious Multistorey Apartment is located at 3rd floor in a tower of total 14 floors. The location has easy access to, Columbia Asia (1 km ), Canara Bank (2 km ), Shiva Institute of Management Studies (2 km ) and Gaur Square Mall (8 km ). 
                    
                ",3250.0
4457,5000000.0,"325-B Regal, Shipra Suncity, Ghaziabad, Delhi NCR",1040.0,28.6358105,77.3739109,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",4807.692307692308
4458,9550000.0,"Jaypee Greens, Greater Noida, Delhi NCR",1960.0,28.470013,77.523315,3.0,3.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4872.448979591837
4459,2800000.0,"Sector 95, Gurgaon, Delhi NCR",750.0,28.4150217,76.9103909,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3733.3333333333335
4460,3800000.0,"Chi 5, Greater Noida, Delhi NCR",1114.0,28.432094,77.506766,2.0,2.0,,,Resale,,Semi-Furnished,,,Flat,"
",3411.1310592459604
4461,6000000.0,"Asha Katyayini Homes Near Chhel Vihari Samosawala, Sultanpur, New Delhi - South, Delhi NCR",1100.0,28.49691390991211,77.16525268554688,3.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                        The Unit features 2 bathroom and also has 2 balconies. Expected price of the Unit is approx 60 Lac. It is a 3 BHK apartment in Sultanpur. It has an area of 1100 Sq-ft. It lies on 3 floor out of 4 floors in its building and is also well ventilated. 
                    
                ",5454.545454545455
4462,7000000.0,"Vasundhara, Ghaziabad, Vasundhara, Ghaziabad, Delhi NCR",1250.0,28.6535643179695,77.3521428678948,2.0,2.0,2.0,Ready to Move,Resale,,,,,Individual House,"
",5600.0
4463,4200000.0,"C-17 gali number-6, Jyoti colony, durgapuri chowk, Shahdara, New Delhi - East, Delhi NCR",800.0,28.6824951171875,77.26712799072266,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,Aggarwal sweets,Flat,"
",5250.0
4464,5000000.0,"Noida Extension, Noida, Delhi NCR",1320.0,28.619028,77.425972,3.0,3.0,3.0,Ready to Move,Resale,,,2.0,12th avenue,Flat,"
                    
                    
                    
                       Ready to move 3bhk in 12th avenue furnished flat. The flat is 3 side open and faces park and pool.
                    
                ",3787.878787878788
4465,6500000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1550.0,28.6452824,77.3621025,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4193.548387096775
4466,3500000.0,"Mehrauli, Ghaziabad, Delhi NCR",1100.0,28.65933,77.479254,3.0,2.0,2.0,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 16th floor in a building of total 19 floors. The Multistorey Apartment is newly constructed. 
                    
                ",3181.818181818182
4467,2800000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",858.0,28.658647,77.4757,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       very close to NH24 and Asia coulambia Hospital.
                    
                ",3263.4032634032637
4468,2600000.0,"Sector 4 Sohna, Gurgaon, Delhi NCR",567.0,28.26215,77.083519,2.0,2.0,2.0,Ready to Move,Resale,,,,,Flat,"
",4585.537918871252
4469,4500000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,28.646286,77.406051,2.0,2.0,4.0,Ready to Move,Resale,1.0,,3.0,gangagal plant,Flat,"
                    
                    
                    
                       very good location park and pool facing and sunn facing flat and good vantilation .2 metro near by 2 km.
                    
                ",4639.175257731959
4470,4000000.0,"Zeta 2, Greater Noida, Delhi NCR",1050.0,28.508557,77.5341136,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       property is in a good locality
                    
                ",3809.5238095238096
4471,4000000.0,"Zeta 2, Greater Noida, Delhi NCR",1260.0,28.517742,77.529334,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1260 sq-ft, it is 2 BHK apartment. Please contact for more details.
                    
                ",3174.6031746031745
4472,3700000.0,"Panchsheel primrose Hapur road Ghaziabad Near Anaj Mandi Ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",1100.0,28.678905,77.4852975294575,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"


                                This property is located Govindpuram Hapur road Ghaziabad and this property total super area is 1100sq fts and total cover area 851 is sq fts in this property include one cover car parking 2 window AC 2 Almera 1 semi modular kitchen.reason of selling this property is my  transfer
                            
more

",3363.6363636363635
4473,13899999.999999998,"Sector 70A, Gurgaon, Delhi NCR",2100.0,28.383489,77.020563,3.0,4.0,,Ready to Move,Resale,,,,,Flat,"
",6619.047619047618
4474,4100000.0,"Sector 137, Noida, Delhi NCR",890.0,28.5118341904421,77.4112736653187,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
",4606.741573033708
4475,6000000.0,"Greater Noida West, Greater Noida, Delhi NCR",1425.0,28.609898,77.436343,3.0,3.0,3.0,,Resale,,Unfurnished,,,Flat,"
",4210.526315789473
4476,3600000.0,"Patwari, Greater Noida, Delhi NCR",810.0,28.5764217376709,77.45531463623047,2.0,2.0,2.0,Ready to Move,New Property,,Unfurnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 810 sq-ft, it is 2 BHK apartment. Please contact for more details.
                    
                ",4444.444444444444
4477,13500000.0,"Pocket A 42B Sukhdev Vihar, Sukhdev Vihar, New Delhi - South, Delhi NCR",1200.0,28.5538385,77.2740986,2.0,2.0,2.0,Ready to Move,Resale,1.0,Semi-Furnished,0.0,Sukhdev Vihar Metro StationFortis Escorts Hospital,Flat,"


                                The property is based in South Delhi. Its located in Sukhdev Vihar, New Friend Colony. It is very near to Sukhdev metro station. Fortis Escorts hospital is on a walking distance. This property is made very tastefully. We had put interior designer for the home interiors. We will also be leaving the modular kitchen which was simply eye catching. You can make the 3rd Bedroom as we have a open space for that. The house is next to the guard room which means security is full on. We have garage with the flat. Drawing size is around 16x26 which is massive. Interior wise it wont look like a dda flat.
                            
more

",11250.0
4478,5400000.0,"Near Gaur City 2, Greater Noida, Delhi NCR",1110.0,28.45358085632324,77.55622100830078,3.0,2.0,3.0,Ready to Move,Resale,,Semi-Furnished,,"Gaur International School, Gaur City 2, Mahagun Mart",Flat,"
                    
                    
                    
                       Modern society with Club,Gym,Cycle track, Children park, Games area,Indoor cricket practice lounge
                    
                ",4864.864864864865
4479,6000000.0,"Sector 107, Sector 106, Noida, Delhi NCR",1195.0,28.549346,77.3775877307659,2.0,2.0,2.0,,Resale,,Unfurnished,,Sunworld Vanalika,Flat,"
                    
                    
                    
                       Best location, its on DSC road and very well connected to Noida, Greater Noida Expressway.
                    
                ",5020.92050209205
4480,3200000.0,"Chiranjiv Vihar, Ghaziabad, Delhi NCR",950.0,28.6701035,77.4724725,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",3368.4210526315787
4481,11500000.0,"Sector 77, Noida, Delhi NCR",1885.0,28.56853,77.3904,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Individual House,"
",6100.79575596817
4482,4500000.0,"Rajendra Nagar, Ghaziabad, Delhi NCR",1100.0,28.68176651000977,77.36365509033203,3.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1100 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",4090.909090909091
4483,4390000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",900.0,28.6452824,77.3621025,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",4877.777777777777
4484,3300000.0,"Raj Nagar 2, New Delhi - South, Delhi NCR",648.0,28.5771809,77.0776363,2.0,2.0,1.0,Ready to Move,Resale,1.0,Furnished,,,Flat,"
",5092.592592592592
4485,4500000.0,"Aditya world city, national highway 24, ghaziabad, NH 24, Ghaziabad, Delhi NCR",1375.0,28.6496737023819,77.491428,3.0,2.0,,Ready to Move,Resale,1.0,,,OPP.wave city Ghaziabad,Flat,"
",3272.7272727272725
4486,8600000.0,"Sector 21D, Faridabad, Delhi NCR",1500.0,28.4224068540862,77.2924101412562,3.0,2.0,3.0,Ready to Move,New Property,,,,,Flat,"
",5733.333333333333
4487,4000000.0,"Sector 87, Faridabad, Delhi NCR",1025.0,28.419868,77.341057,2.0,2.0,2.0,,Resale,2.0,Semi-Furnished,,,Flat,"
                    
                    
                    
                        This Multistorey Apartment is located at 5th floor in a building of total 16 floors. 
                    
                ",3902.439024390244
4488,9000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1400.0,28.6368482363522,77.367891,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",6428.571428571428
4489,3200000.0,"Mahindra Enclave, Ghaziabad, Delhi NCR",1200.0,28.6671374,77.4677945,3.0,2.0,,Ready to Move,Resale,1.0,Furnished,,,Individual House,"
",2666.6666666666665
4490,4500000.0,"455 c, regent, dinkar road, Indirapuram, Ghaziabad, Delhi NCR",762.0,28.6385505179793,77.3753213911428,2.0,2.0,1.0,Ready to Move,Resale,,,,Just opposite CISF Camp and also adjacent to Shipra Mall.,Flat,"
                    
                    
                    
                       Prime location just behind big park and adjacent swimming pool, road facing. Bank with locker facility. Many malls are just at a walkable distance. This is a biggest society comprising of approx.2500 houses having many parks inside.
                    
                ",5905.511811023622
